SERIES,INCHIKEY,ISOSMILES,MULTIPLET,FRAGMENTS,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,REOS_violations,DL_score,SA_score,RMSD
11713,RSTDSFSRYPWVGB-LBPRGKRZSA-N,C1=C[C@H](OCCCCCCOc2c[nH]nn2)CCN1,"(pose_E325_0657_02, pose_H241_0929_02)",[1*][C@H]1C=CNCC1.[8*]c1cn([12*])nn1.[1*]OCCCCCCO[8*],266.345,1.636,5,2,4,0.665,1,72.06,0.604,0.837,0.911,0.242,0.362,0.073,0.085,0.279,0.085,0.536,0.253,0.149,0.18,0.514,1.0,0.001,0.005,0.149,0.069,0.009,0.074,0.012,0.76,0.114,0.167,0.011,0.11,0.042,0.029,0.743,0.246,-4.984,72.757,7.266,-23.641,-10.115,2.544,0.677,69.568,-2.506,3.091,31.408,40.752,59.112,60.857,63.804,69.252,54.808,47.228,88.096,59.674,76.968,72.78,76.735,26.406,62.737,72.974,59.015,54.789,69.484,48.546,63.862,54.75,76.813,8.879,14.347,77.433,66.693,34.316,41.877,64.095,50.523,53.315,56.417,56.883,85.77,51.803,55.37,79.139,46.762,49.981,78.907,37.301,6.126,45.289,51.105,36.914,43.04,60.721,61.691,1,0.889,4.023,0.38
10380,ZCYYZOXHEXFCFW-LBPRGKRZSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OC[C@H]2C=CNCC2)c1,"(pose_E325_0657_016, pose_H241_0874_011)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]COP(=O)([O-])OP(=O)([O-])OC[12*],386.237,1.168,9,1,4,0.651,3,143.77,0.079,0.718,0.84,0.016,0.199,0.219,0.03,0.253,0.164,0.492,0.227,0.18,0.073,0.356,0.964,0.005,0.044,0.073,0.035,0.028,0.157,0.002,0.771,0.08,0.022,0.002,0.002,0.02,0.004,0.201,0.316,-5.388,29.782,-3.746,15.859,-9.076,4.573,0.833,65.422,-1.431,3.67,61.962,34.742,86.254,36.681,63.804,67.119,75.436,83.598,28.306,47.926,58.589,38.891,63.707,65.801,47.111,70.88,70.337,50.601,68.011,55.021,44.203,44.009,32.299,33.191,69.872,66.886,55.176,62.931,72.082,34.742,51.377,48.507,17.798,29.779,16.053,42.032,24.816,20.551,52.036,27.491,43.893,23.653,62.195,56.068,99.612,39.473,37.767,77.239,65.917,0,0.871,4.864,0.38
55623,OAEUPQKISMEHNG-UHFFFAOYSA-N,N#Cc1ccc(OCC(=O)NCCCc2c[nH]nn2)cc1,"(pose_E325_0744_012, pose_H241_0889_017)",[1*]c1cn([5*])nn1.[8*]c1ccc(C#N)cc1.[1*]CCCNC(=O)CO[8*],285.307,0.804,5,2,4,0.732,0,103.69,0.695,0.592,0.935,0.343,0.278,0.147,0.104,0.164,0.011,0.536,0.123,0.363,0.203,0.796,0.998,0.006,0.005,0.041,0.028,0.02,0.098,0.027,0.71,0.065,0.077,0.061,0.019,0.017,0.076,0.629,0.194,-5.237,61.653,-8.225,-5.738,-14.034,2.291,0.096,75.903,-2.889,-7.853,36.138,30.748,59.112,60.857,63.804,79.256,22.489,69.329,91.974,36.72,84.568,77.86,70.841,49.826,66.227,61.07,26.677,54.789,58.666,79.294,67.08,71.19,57.736,37.34,12.951,58.007,51.609,53.974,54.323,75.843,47.15,46.413,38.309,82.319,56.534,39.628,71.811,68.941,41.838,34.82,71.617,18.263,26.483,14.036,35.052,28.306,50.523,52.811,3.024,0,0.865,2.571,0.38
48158,MOZWWPFOPABHBC-UHFFFAOYSA-N,Nc1ccc(NC(=O)CCC(=O)N=NC=C2C(=O)Nc3ccccc32)cc1,"(pose_E325_0719_017, pose_H241_0900_01)",[1*]c1ccc2c(c1)C(=[9*])C(=O)N2.[13*]c1ccc(N)c([19*])c1.[9*]=CN=NC(=O)CCC(=O)N[13*],363.377,2.96,5,3,4,0.429,0,126.01,0.81,0.784,0.829,0.361,0.353,0.211,0.327,0.116,0.078,0.517,0.566,0.603,0.158,0.922,0.996,0.013,0.067,0.894,0.095,0.016,0.223,0.011,0.733,0.29,0.501,0.171,0.041,0.593,0.116,0.686,0.753,-5.238,33.184,-0.211,24.708,-12.213,2.602,1.946,76.383,-5.755,-3.859,56.844,61.187,59.112,77.259,63.804,37.611,22.489,79.837,94.921,54.246,55.797,78.596,76.037,64.327,83.831,52.695,57.891,52.811,82.745,93.059,61.342,84.413,49.632,54.789,80.38,98.953,72.431,46.607,82.629,61.652,48.468,66.266,83.637,92.865,71.423,88.949,77.356,74.447,75.145,34.742,46.917,28.461,71.307,26.328,54.944,59.131,51.144,6.902,12.524,0,0.871,2.744,0.38
13289,COCXJMVEKDVVSX-CFMCSPIPSA-N,CC(=O)C(C[C@H]1C=CNCC1)NC(=O)OCn1c(=O)[nH]c2ccccc21,"(pose_E325_0657_07, pose_H241_0941_01)",[1*][C@H]1C=CNCC1.[8*]n1c(=O)n([13*])c2ccccc21.[1*]CC(NC(=O)OC[8*])C(C)=O,358.398,1.484,6,3,4,0.725,2,105.22,0.395,0.92,0.812,0.052,0.315,0.273,0.144,0.143,0.141,0.629,0.532,0.121,0.186,0.579,1.0,0.013,0.013,0.452,0.038,0.008,0.086,0.016,0.546,0.447,0.264,0.022,0.128,0.041,0.065,0.291,0.3,-5.227,33.331,3.843,-46.958,-14.651,2.793,0.491,72.858,-2.846,-5.628,55.409,38.387,69.504,77.259,63.804,78.247,68.864,70.454,75.805,70.531,52.889,52.501,73.594,74.447,70.958,57.813,68.205,64.095,81.233,43.195,64.599,58.434,78.015,56.029,31.485,91.857,56.378,28.81,48.623,68.592,36.254,73.052,67.584,69.252,87.592,51.687,69.252,34.354,50.756,35.401,47.111,33.191,0.892,10.934,67.313,34.316,47.034,53.742,6.669,0,0.888,3.87,0.38
45714,BSRPABLARBYCPZ-UHFFFAOYSA-N,COC(=O)C(Cc1c[nH]nn1)NC(=O)Cc1ccc(Cl)cc1,"(pose_E325_0707_021, pose_H241_0929_021)",[1*]c1ccc(Cl)cc1.[9*]c1cn([13*])nn1.[1*]CC(=O)NC(C[9*])C(=O)OC,322.752,0.901,5,2,4,0.77,1,96.97,0.143,0.558,0.927,0.033,0.567,0.124,0.07,0.022,0.01,0.532,0.275,0.145,0.06,0.917,0.999,0.003,0.001,0.07,0.007,0.004,0.027,0.005,0.666,0.01,0.038,0.006,0.012,0.002,0.008,0.494,0.013,-5.055,49.693,30.708,-6.858,-14.485,2.536,0.667,74.499,-2.535,3.296,47.344,31.756,59.112,60.857,63.804,84.684,54.808,65.529,42.846,34.199,82.319,46.956,86.506,42.846,59.325,15.471,24.816,54.246,70.997,48.042,40.248,83.908,71.423,23.885,3.49,66.344,34.354,18.457,10.508,51.299,43.66,23.42,25.863,48.119,47.654,17.332,34.703,57.115,10.585,45.405,62.156,62.389,24.312,11.594,50.601,36.758,48.934,60.062,63.048,0,0.859,2.967,0.38
11898,ZCYYZOXHEXFCFW-LBPRGKRZSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OC[C@H]2C=CNCC2)c1,"(pose_E325_0657_020, pose_H241_0874_014)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]COP(=O)([O-])OP(=O)([O-])OC[12*],386.237,1.168,9,1,4,0.651,3,143.77,0.079,0.718,0.84,0.016,0.199,0.219,0.03,0.253,0.164,0.492,0.227,0.18,0.073,0.356,0.964,0.005,0.044,0.073,0.035,0.028,0.157,0.002,0.771,0.08,0.022,0.002,0.002,0.02,0.004,0.201,0.316,-5.388,29.782,-3.746,15.859,-9.076,4.573,0.833,65.422,-1.431,3.67,61.962,34.742,86.254,36.681,63.804,67.119,75.436,83.598,28.306,47.926,58.589,38.891,63.707,65.801,47.111,70.88,70.337,50.601,68.011,55.021,44.203,44.009,32.299,33.191,69.872,66.886,55.176,62.931,72.082,34.742,51.377,48.507,17.798,29.779,16.053,42.032,24.816,20.551,52.036,27.491,43.893,23.653,62.195,56.068,99.612,39.473,37.767,77.239,65.917,0,0.871,4.864,0.38
13289,HNJQTGKQKDHVGQ-LBPRGKRZSA-N,O=C(COn1c(=O)[nH]c2ccccc21)NCC[C@H]1C=CNCC1,"(pose_E325_0657_07, pose_H241_0941_01)",[1*][C@H]1C=CNCC1.[8*]n1c(=O)n([13*])c2ccccc21.[1*]CCNC(=O)CO[13*],316.361,0.388,5,3,4,0.719,1,88.15,0.366,0.791,0.849,0.08,0.143,0.334,0.057,0.287,0.079,0.557,0.177,0.206,0.298,0.58,0.999,0.011,0.016,0.196,0.013,0.007,0.141,0.008,0.442,0.173,0.127,0.016,0.062,0.018,0.022,0.559,0.501,-5.262,25.518,-22.185,-3.552,-14.429,2.684,0.289,64.151,-2.412,1.715,45.87,26.987,59.112,77.259,63.804,77.511,54.808,59.325,73.129,54.866,60.566,57.542,55.952,81.776,55.913,73.594,58.123,56.65,63.978,59.364,76.115,58.511,64.676,50.523,38.542,81.466,40.83,28.422,68.67,58.201,31.175,59.287,50.213,64.56,78.209,40.132,50.407,63.048,63.746,33.618,38.658,7.639,30.206,11.749,60.605,31.097,36.06,62.272,51.687,0,0.873,3.639,0.38
13358,RZBISFRQCSUTDV-LBPRGKRZSA-N,O=C(NCC[C@H]1C=CNCC1)OCn1c(=O)[nH]c2ccccc21,"(pose_E325_0657_08, pose_H241_0941_020)",[1*][C@H]1C=CNCC1.[8*]n1c(=O)n([13*])c2ccccc21.[1*]CCNC(=O)OC[13*],316.361,1.527,5,3,4,0.78,1,88.15,0.445,0.952,0.766,0.268,0.447,0.246,0.142,0.251,0.215,0.589,0.495,0.084,0.151,0.626,1.0,0.007,0.009,0.554,0.041,0.007,0.148,0.006,0.603,0.286,0.263,0.026,0.111,0.03,0.042,0.49,0.538,-4.997,23.475,2.154,-25.129,-14.337,2.687,0.811,73.405,-2.612,-7.291,45.87,38.93,59.112,77.259,63.804,86.119,54.808,59.325,79.178,76.735,45.095,74.254,81.621,70.803,70.919,70.686,74.603,59.442,79.798,32.648,60.333,60.915,85.111,40.364,23.653,93.757,57.697,28.771,70.105,54.478,39.667,66.033,67.584,72.043,85.77,47.693,62.582,56.844,65.878,49.128,36.254,31.02,5.428,12.33,60.838,39.124,47.615,58.589,3.722,0,0.878,3.511,0.38
45718,CZGLRYBRAGYSAQ-UHFFFAOYSA-N,O=C(C=Cc1c[nH]nn1)NC(CO)Cc1ccc(Cl)cc1,"(pose_E325_0707_021, pose_H241_0929_05)",[1*]c1ccc(Cl)cc1.[9*]c1cn([13*])nn1.[1*]CC(CO)NC(=O)C=C[9*],306.753,1.191,4,3,4,0.699,1,90.9,0.11,0.553,0.892,0.371,0.772,0.206,0.175,0.065,0.1,0.374,0.328,0.238,0.116,0.758,0.999,0.013,0.009,0.178,0.034,0.006,0.07,0.024,0.579,0.057,0.196,0.016,0.104,0.094,0.03,0.56,0.061,-5.497,26.231,-2.686,19.035,-15.915,2.251,1.9,77.115,-2.855,20.063,42.613,35.091,46.472,77.259,63.804,74.796,54.808,61.458,35.634,34.005,70.764,78.984,93.486,63.552,74.137,39.162,61.962,39.318,73.517,64.715,54.672,68.36,65.025,55.68,22.955,79.682,55.099,25.475,39.589,73.982,37.883,44.552,60.682,63.862,85.382,62.505,55.991,63.048,23.575,23.497,39.667,25.165,66.111,7.173,33.114,58.24,52.501,53.432,97.906,0,0.864,3.252,0.38
13278,ZTTZGVNWMPKQSK-LBPRGKRZSA-N,Cc1cscc1C(=O)NCC(=O)NCC[C@H]1C=CNCC1,"(pose_E325_0657_07, pose_H241_0940_018)",[1*][C@H]1C=CNCC1.[8*]c1sc([12*])c(C)c1[16*].*C(C(=O)NCC[1*])N(*)C([16*])=O,307.419,1.416,4,3,4,0.744,1,70.23,0.236,0.821,0.827,0.103,0.283,0.181,0.035,0.229,0.098,0.579,0.413,0.233,0.108,0.38,0.999,0.022,0.031,0.05,0.029,0.02,0.211,0.007,0.766,0.05,0.191,0.009,0.047,0.02,0.025,0.708,0.235,-5.399,70.812,22.887,8.807,-11.222,2.671,0.749,57.713,-1.867,-2.78,42.807,37.767,46.472,77.259,63.804,81.233,54.808,46.53,58.007,57.852,55.525,60.566,71.19,58.278,48.817,69.174,61.729,58.317,76.968,63.707,52.889,46.142,63.242,68.592,59.674,61.07,52.152,53.354,81.155,55.138,50.911,42.381,60.101,53.703,73.866,41.644,52.734,76.774,45.832,27.181,77.433,55.797,52.385,34.044,60.256,37.805,29.43,71.307,17.332,0,0.855,3.64,0.38
12658,IIUQBKFQNRDLDL-LBPRGKRZSA-L,Cc1csc(COP(=O)([O-])OP(=O)([O-])OCC[C@H]2C=CNCC2)c1,"(pose_E325_0657_023, pose_H241_0940_023)",[1*][C@H]1C=CNCC1.[8*]c1sc([12*])c(C)c1[16*].[1*]CCOP(=O)([O-])OP(=O)([O-])OC[8*],395.31,2.056,9,1,4,0.631,3,119.98,0.084,0.834,0.815,0.036,0.468,0.279,0.118,0.251,0.545,0.615,0.275,0.118,0.058,0.419,0.991,0.007,0.057,0.056,0.041,0.042,0.366,0.004,0.855,0.177,0.105,0.002,0.01,0.032,0.005,0.295,0.232,-5.268,63.312,24.42,35.08,-7.569,4.759,1.399,79.1,-0.619,1.533,64.405,46.491,86.254,36.681,63.804,64.56,75.436,78.054,29.74,59.364,53.432,48.236,82.706,75.184,68.282,70.725,87.049,62.35,70.997,42.536,39.977,48.817,42.148,38.813,76.347,62.97,57.697,72.354,91.508,46.762,60.178,59.636,45.87,32.648,43.117,48.158,27.801,34.82,45.599,33.346,72.741,56.96,79.411,70.221,99.884,48.856,55.603,87.747,50.019,1,0.859,5.28,0.38
47685,MOZWWPFOPABHBC-UHFFFAOYSA-N,Nc1ccc(NC(=O)CCC(=O)N=NC=C2C(=O)Nc3ccccc32)cc1,"(pose_E325_0719_013, pose_H241_0900_019)",[1*]c1ccc2c(c1)C(=[9*])C(=O)N2.[13*]c1ccc(N)c([19*])c1.[9*]=CN=NC(=O)CCC(=O)N[13*],363.377,2.96,5,3,4,0.429,0,126.01,0.81,0.784,0.829,0.361,0.353,0.211,0.327,0.116,0.078,0.517,0.566,0.603,0.158,0.922,0.996,0.013,0.067,0.894,0.095,0.016,0.223,0.011,0.733,0.29,0.501,0.171,0.041,0.593,0.116,0.686,0.753,-5.238,33.184,-0.211,24.708,-12.213,2.602,1.946,76.383,-5.755,-3.859,56.844,61.187,59.112,77.259,63.804,37.611,22.489,79.837,94.921,54.246,55.797,78.596,76.037,64.327,83.831,52.695,57.891,52.811,82.745,93.059,61.342,84.413,49.632,54.789,80.38,98.953,72.431,46.607,82.629,61.652,48.468,66.266,83.637,92.865,71.423,88.949,77.356,74.447,75.145,34.742,46.917,28.461,71.307,26.328,54.944,59.131,51.144,6.902,12.524,0,0.871,2.744,0.38
13289,RZBISFRQCSUTDV-LBPRGKRZSA-N,O=C(NCC[C@H]1C=CNCC1)OCn1c(=O)[nH]c2ccccc21,"(pose_E325_0657_07, pose_H241_0941_01)",[1*][C@H]1C=CNCC1.[8*]n1c(=O)n([13*])c2ccccc21.[1*]CCNC(=O)OC[13*],316.361,1.527,5,3,4,0.78,1,88.15,0.445,0.952,0.766,0.268,0.447,0.246,0.142,0.251,0.215,0.589,0.495,0.084,0.151,0.626,1.0,0.007,0.009,0.554,0.041,0.007,0.148,0.006,0.603,0.286,0.263,0.026,0.111,0.03,0.042,0.49,0.538,-4.997,23.475,2.154,-25.129,-14.337,2.687,0.811,73.405,-2.612,-7.291,45.87,38.93,59.112,77.259,63.804,86.119,54.808,59.325,79.178,76.735,45.095,74.254,81.621,70.803,70.919,70.686,74.603,59.442,79.798,32.648,60.333,60.915,85.111,40.364,23.653,93.757,57.697,28.771,70.105,54.478,39.667,66.033,67.584,72.043,85.77,47.693,62.582,56.844,65.878,49.128,36.254,31.02,5.428,12.33,60.838,39.124,47.615,58.589,3.722,0,0.878,3.511,0.38
32136,YSJWWWLQTQALJA-UHFFFAOYSA-N,CC(=O)c1cccc2[nH]c(CCNC(=O)COc3c[nH]nn3)nc12,"(pose_E325_0693_017, pose_H241_0929_07)",[1*]c1cc(C(C)=O)c2nc([8*])[nH]c2c1.[15*]c1cn([19*])nn1.[8*]CCNC(=O)CO[15*],328.332,0.621,6,3,4,0.546,0,125.65,0.569,0.738,0.886,0.218,0.192,0.272,0.079,0.109,0.035,0.411,0.092,0.086,0.109,0.879,1.0,0.004,0.004,0.25,0.014,0.005,0.045,0.009,0.519,0.249,0.097,0.01,0.05,0.011,0.029,0.384,0.161,-5.517,50.895,16.219,-38.686,-15.689,1.975,0.323,80.882,-3.165,-11.079,48.74,29.042,69.504,77.259,63.804,53.664,22.489,79.76,86.506,49.826,69.213,71.152,62.427,74.331,61.729,51.221,44.785,43.001,54.207,33.152,53.199,79.062,74.486,28.383,9.849,84.955,41.877,21.753,22.761,58.705,35.13,63.94,43.35,56.262,74.952,33.889,55.332,45.715,38.387,22.644,62.776,47.732,1.59,7.639,18.883,31.563,57.58,47.344,0.853,0,0.925,2.95,0.38
54897,ZKZJBWOZSKKJIW-UHFFFAOYSA-N,OCCc1cccc(OCCC(O)COc2c[nH]nn2)c1,"(pose_E325_0744_010, pose_H241_0916_04)",[1*]c1cn([5*])nn1.[8*]c1cccc(CCO)c1.[1*]OCC(O)CCO[8*],293.323,0.548,6,3,4,0.624,1,100.49,0.282,0.403,0.864,0.413,0.561,0.166,0.238,0.158,0.03,0.27,0.19,0.16,0.105,0.681,1.0,0.002,0.003,0.156,0.045,0.007,0.044,0.022,0.541,0.101,0.064,0.003,0.064,0.026,0.013,0.376,0.143,-5.157,36.641,-9.113,-25.674,-14.731,2.142,0.419,71.287,-2.447,2.505,38.348,28.461,69.504,77.259,63.804,63.746,54.808,67.507,64.288,24.738,63.397,80.458,86.235,54.478,78.79,59.946,42.652,30.322,65.025,51.105,52.152,63.746,75.96,13.881,9.461,78.131,59.015,28.034,22.761,72.586,35.983,51.493,34.858,37.999,78.635,45.056,42.071,44.746,35.983,39.24,50.523,17.371,5.118,10.508,27.142,33.269,45.211,61.846,57.697,1,0.877,3.269,0.38
10544,RYLLSAPICQZKCM-ZDUSSCGKSA-L,N#Cc1cccc(COP(=O)([O-])OP(=O)([O-])OCC[C@H]2C=CNCC2)c1,"(pose_E325_0657_017, pose_H241_0874_06)",[1*][C@H]1C=CNCC1.[8*]c1cc([12*])cc(C#N)c1.[1*]CCOP(=O)([O-])OP(=O)([O-])OC[8*],400.264,1.558,9,1,4,0.611,3,143.77,0.072,0.689,0.804,0.023,0.32,0.205,0.077,0.27,0.216,0.539,0.392,0.2,0.077,0.351,0.98,0.006,0.045,0.086,0.051,0.038,0.19,0.004,0.817,0.162,0.05,0.002,0.005,0.032,0.005,0.254,0.36,-5.365,33.605,6.218,18.579,-8.365,4.574,1.113,73.843,-1.402,2.158,65.258,39.55,86.254,36.681,63.804,61.691,75.436,83.598,26.367,45.715,51.415,43.156,73.711,63.513,61.07,72.199,74.68,55.176,76.076,58.434,44.979,43.66,36.293,36.797,70.337,69.135,61.148,70.415,78.674,45.328,56.185,58.24,30.361,30.748,30.903,48.43,28.926,29.43,55.874,28.538,47.499,35.944,65.568,62.699,99.612,44.203,48.119,77.549,55.176,1,0.901,4.883,0.38
33343,ZJMNLQURWBHBGC-UHFFFAOYSA-N,CC(=O)c1cccc2[nH]c(CCNC(=O)OCc3c[nH]nn3)nc12,"(pose_E325_0693_09, pose_H241_0929_019)",[1*]c1cc(C(C)=O)c2nc([8*])[nH]c2c1.[15*]c1cn([19*])nn1.[8*]CCNC(=O)OC[15*],328.332,1.352,6,3,4,0.586,0,125.65,0.8,0.911,0.926,0.389,0.359,0.256,0.12,0.089,0.044,0.358,0.149,0.11,0.181,0.942,1.0,0.004,0.002,0.47,0.011,0.004,0.055,0.008,0.575,0.224,0.197,0.038,0.036,0.02,0.112,0.354,0.103,-5.436,44.285,16.706,-22.835,-16.199,2.194,0.5,75.714,-2.556,-8.154,48.74,36.952,69.504,77.259,63.804,59.015,22.489,79.76,94.688,69.058,82.125,79.643,76.541,71.966,68.399,45.793,48.468,37.767,61.497,40.675,64.056,87.476,83.986,26.25,6.126,92.245,38.736,20.124,29.74,58.511,37.65,62.854,60.954,76.929,68.748,41.76,77.007,42.226,30.283,25.863,57.425,48.856,6.708,6.359,29.624,34.432,50.446,59.752,2.753,0,0.907,2.946,0.38
12068,IIUQBKFQNRDLDL-LBPRGKRZSA-L,Cc1csc(COP(=O)([O-])OP(=O)([O-])OCC[C@H]2C=CNCC2)c1,"(pose_E325_0657_020, pose_H241_0940_04)",[1*][C@H]1C=CNCC1.[8*]c1sc([12*])c(C)c1[16*].[1*]CCOP(=O)([O-])OP(=O)([O-])OC[8*],395.31,2.056,9,1,4,0.631,3,119.98,0.084,0.834,0.815,0.036,0.468,0.279,0.118,0.251,0.545,0.615,0.275,0.118,0.058,0.419,0.991,0.007,0.057,0.056,0.041,0.042,0.366,0.004,0.855,0.177,0.105,0.002,0.01,0.032,0.005,0.295,0.232,-5.268,63.312,24.42,35.08,-7.569,4.759,1.399,79.1,-0.619,1.533,64.405,46.491,86.254,36.681,63.804,64.56,75.436,78.054,29.74,59.364,53.432,48.236,82.706,75.184,68.282,70.725,87.049,62.35,70.997,42.536,39.977,48.817,42.148,38.813,76.347,62.97,57.697,72.354,91.508,46.762,60.178,59.636,45.87,32.648,43.117,48.158,27.801,34.82,45.599,33.346,72.741,56.96,79.411,70.221,99.884,48.856,55.603,87.747,50.019,1,0.859,5.28,0.38
17819,JSCMYBRUUOCRAC-UHFFFAOYSA-N,Nc1ccc(OCCC(O)COc2cc3c(N)ncnc3[nH]2)cc1,"(pose_E325_0676_019, pose_H241_0900_014)",[1*]c1c([4*])n([6*])c2ncnc(N)c12.[14*]c1ccc(N)c([20*])c1.[4*]OCC(O)CCO[14*],329.36,1.331,7,4,4,0.481,1,132.3,0.329,0.448,0.851,0.335,0.212,0.177,0.04,0.141,0.098,0.212,0.462,0.178,0.151,0.895,0.998,0.015,0.036,0.784,0.191,0.024,0.154,0.006,0.321,0.06,0.192,0.155,0.029,0.198,0.151,0.18,0.648,-5.713,-3.341,-6.208,-10.755,-16.809,2.576,1.565,77.74,-2.672,7.723,49.011,36.642,77.356,86.022,63.804,44.087,54.808,80.981,69.252,27.491,60.954,77.627,64.948,56.96,50.989,57.503,61.768,25.01,78.713,54.672,60.295,80.69,56.999,59.48,64.288,97.751,84.451,58.782,71.501,52.462,26.25,45.599,60.14,91.819,65.219,72.703,80.923,18.03,70.027,17.991,12.602,20.434,18.496,5.235,53.587,51.764,53.276,57.425,86.119,0,0.855,3.201,0.38
33777,WCSHBVQQXVUDEY-UHFFFAOYSA-N,Cc1cc(N)nc(OCC(=O)NC(CO)Cc2ccc3c(c2)NC(=O)CC(=O)N3C)c1,"(pose_E325_0695_013, pose_H241_0907_04)",[1*]c1cc(C)cc(N)n1.[10*]c1ccc2c(c1)N([18*])C(=O)C(=[22*])C(=O)N2C.[1*]OCC(=O)NC(C[10*])CO,427.461,0.376,7,4,4,0.467,1,146.88,0.123,0.412,0.775,0.005,0.053,0.159,0.073,0.05,0.033,0.495,0.414,0.26,0.206,0.852,0.983,0.023,0.06,0.079,0.017,0.004,0.042,0.003,0.424,0.277,0.062,0.004,0.005,0.046,0.031,0.093,0.605,-5.627,11.512,33.049,5.135,-14.695,2.484,1.237,68.809,-3.988,3.703,71.307,26.948,77.356,86.022,63.804,42.885,54.808,84.18,38.697,25.165,46.762,26.018,39.162,52.695,59.907,33.734,43.777,50.756,77.007,67.468,67.39,76.386,37.495,69.911,77.821,68.127,44.824,18.534,20.434,40.093,30.322,65.297,34.354,41.373,30.089,53.16,56.844,4.459,68.437,20.163,24.157,64.444,46.762,10.663,46.879,46.064,42.148,32.144,66.15,0,0.896,3.285,0.38
